"Time","Step_Base","Step_Elbow","Step_Shoulder","Step_WristLeft","Step_WristRight","Step_Gripper","Palm_x","Palm_y","Palm_z"
89149824787,0,0,0,0,0,0,-32.4850540161133,338.775024414063,14.3629322052002
89149894227,5,1,1,0,0,0,-31.6843452453613,338.434997558594,14.486198425293
89149954876,4,0,1,0,0,0,-31.0956573486328,338.059753417969,14.5390920639038
89150015560,4,0,0,0,0,0,-30.5377216339111,338.167236328125,14.5535173416138
89150076257,2,0,2,0,0,0,-30.2381381988525,337.558288574219,14.5747995376587
89150119630,2,-1,1,0,0,0,-29.9979496002197,337.404418945313,14.4662771224976
89150171724,2,0,0,0,0,0,-29.7000007629395,337.309722900391,14.4903268814087
89150215075,2,1,0,0,0,0,-29.3997421264648,337.178314208984,14.6038007736206
89150258379,2,0,0,0,0,0,-29.044605255127,337.099609375,14.5347661972046
89150310406,3,-2,2,0,0,0,-28.6493759155273,336.623870849609,14.2803039550781
89150362452,4,-2,3,0,0,0,-28.0627384185791,335.730438232422,14.0145998001099
89150423144,4,0,0,0,0,0,-27.4637794494629,335.668426513672,13.9687614440918
89150484157,4,-1,2,0,0,0,-26.8080730438232,335.189880371094,13.7528047561646
89150518523,4,0,3,0,0,0,-26.2009582519531,334.485107421875,13.6982374191284
89150596616,12,-3,4,0,0,0,-24.3333206176758,333.407745361328,13.1717748641968
89150709343,16,-5,4,0,0,0,-21.8998031616211,332.429718017578,12.1414890289307
89150848076,8,0,1,0,0,0,-20.6601657867432,332.162506103516,12.069694519043
89150934832,8,-1,1,0,0,0,-19.3454837799072,331.910980224609,11.8445615768433
89151012906,6,-2,4,0,0,0,-18.3682384490967,330.779235839844,11.3674402236938
89151090931,4,-1,2,0,0,0,-17.7862415313721,330.159973144531,11.1547193527222
89151151612,3,0,2,0,0,0,-17.4037647247314,329.589385986328,11.047869682312
89151203606,2,0,1,0,0,0,-17.033748626709,329.450744628906,10.9605388641357
89151247050,2,-1,1,0,0,0,-16.7587566375732,329.279968261719,10.7298622131348
89151299053,2,-2,1,0,0,0,-16.5184211730957,328.923706054688,10.4478178024292
89151342421,1,-1,1,0,0,0,-16.368803024292,328.638061523438,10.2576398849487
89151385785,1,0,2,0,0,0,-16.2008762359619,328.036468505859,10.1708250045776
89151429160,2,1,2,0,0,0,-15.8652715682983,327.485748291016,10.2603607177734
89151472669,3,0,3,0,0,0,-15.4786081314087,326.670135498047,10.1059436798096
89151524555,4,0,4,0,0,0,-14.8836431503296,325.559448242188,9.89794254302979
89151585393,6,-1,3,0,0,0,-13.9678001403809,324.722930908203,9.540283203125
