"Time","Step_Base","Step_Elbow","Step_Shoulder","Step_WristLeft","Step_WristRight","Step_Gripper","Palm_x","Palm_y","Palm_z"
88613731804,0,0,0,0,0,0,-42.0427131652832,338.946685791016,46.5199089050293
88613801177,-2,0,2,0,0,0,-42.3150978088379,338.329376220703,46.5849189758301
88613844630,0,0,1,0,0,0,-42.2834320068359,338.004669189453,46.661247253418
88613887899,2,0,2,0,0,0,-41.9367065429688,337.428283691406,46.5987434387207
88613931368,3,-2,2,0,0,0,-41.4569091796875,337.005554199219,46.2706718444824
88613991922,7,-2,1,0,0,0,-40.3628005981445,336.799468994141,45.8783912658691
88614069951,9,-3,3,0,0,0,-39.0279884338379,336.042144775391,45.4302253723145
88614156670,6,-3,4,0,0,0,-38.0994262695313,334.913696289063,44.982063293457
88614234748,6,0,2,0,0,0,-37.0830383300781,334.421173095703,44.9693489074707
88614304138,10,-4,3,0,0,0,-35.5494194030762,333.476043701172,44.2233352661133
88614399509,13,-5,6,0,0,0,-33.5978393554688,331.750915527344,43.2303161621094
88614520903,11,-4,3,0,0,0,-31.9573497772217,330.836853027344,42.4237899780273
88614624987,4,-2,5,0,0,0,-31.4315166473389,329.437316894531,41.9961547851563
88614685718,4,-1,1,0,0,0,-30.8435306549072,329.285919189453,41.7552490234375
88614746367,4,0,0,0,0,0,-30.2022457122803,329.366333007813,41.7389907836914
88614807374,4,1,5,0,0,0,-29.5791454315186,328.032043457031,41.7202301025391
88614868266,4,-1,6,0,0,0,-29.0572986602783,326.410675048828,41.4322319030762
88614945978,3,-3,7,0,0,0,-28.6206321716309,324.617034912109,40.7829170227051
88615023983,4,-5,5,0,0,0,-28.0038661956787,323.330505371094,39.8911743164063
88615093396,4,-2,2,0,0,0,-27.4744071960449,322.735595703125,39.5333251953125
88615154059,2,2,2,0,0,0,-27.1688251495361,322.141937255859,39.7878570556641
88615197792,2,2,3,0,0,0,-26.9046745300293,321.409149169922,40.0396499633789
88615249498,5,0,6,0,0,0,-26.1998863220215,319.814758300781,39.8128128051758
88615318883,10,-1,8,0,0,0,-24.7636051177979,317.72900390625,39.2440872192383
88615422940,13,-1,6,0,0,0,-22.8823490142822,316.216735839844,38.6189994812012
88615535684,18,0,3,0,0,0,-20.208646774292,315.32421875,38.1232643127441
88615683105,19,5,9,0,0,0,-17.2964572906494,312.960968017578,38.1930084228516
88615830514,10,4,8,0,0,0,-15.7318811416626,310.778778076172,38.2240447998047
88615934597,2,0,1,0,0,0,-15.4328641891479,310.568176269531,38.1217842102051
88615977944,2,1,2,0,0,0,-15.09619140625,310.015563964844,38.1512298583984
88616021321,4,1,2,0,0,0,-14.4538097381592,309.435546875,38.1804313659668
88616082019,5,2,6,0,0,0,-13.6582717895508,307.82470703125,38.1340370178223
88616151565,4,2,6,0,0,0,-13.0162410736084,306.279418945313,38.0151443481445
88616229423,6,1,7,0,0,0,-12.1811094284058,304.510986328125,37.7223701477051
88616307489,7,-1,2,0,0,0,-11.1740350723267,303.855438232422,37.2084808349609
88616368213,4,0,3,0,0,0,-10.5915956497192,303.13134765625,36.9565010070801
88616446226,6,1,2,0,0,0,-9.68110752105713,302.480834960938,36.8290901184082
88616515606,4,2,3,0,0,0,-9.06632900238037,301.664520263672,36.8602676391602
88616576315,5,0,3,0,0,0,-8.39191913604736,300.877563476563,36.6126823425293
88616637011,6,2,5,0,0,0,-7.55527782440186,299.448303222656,36.3861198425293
88616715062,8,1,7,0,0,0,-6.40951299667358,297.617614746094,35.9013442993164
88616793081,5,2,3,0,0,0,-5.60193252563477,296.708740234375,35.9033660888672
88616862515,4,4,3,0,0,0,-4.93286037445068,295.975250244141,36.2180824279785
88616923189,6,1,4,0,0,0,-4.04114055633545,294.945281982422,35.9071578979492
88616992558,6,0,2,0,0,0,-3.11756920814514,294.382293701172,35.6162033081055
88617061975,4,2,1,0,0,0,-2.50305891036987,294.230377197266,35.7397651672363
88617122633,3,2,1,0,0,0,-1.98796916007996,293.877990722656,35.7927284240723
88617174687,4,2,0,0,0,0,-1.38981485366821,293.891510009766,35.952507019043
88617235448,5,2,2,0,0,0,-0.626834630966187,293.243103027344,35.8389091491699
88617296098,5,2,4,0,0,0,0.131160214543343,292.320556640625,35.6624450683594
88617365451,5,2,4,0,0,0,0.831118166446686,291.201751708984,35.473274230957
88617434837,4,-1,4,0,0,0,1.39064908027649,290.286468505859,34.9776992797852
88617469525,2,0,1,0,0,0,1.63755834102631,290.078674316406,34.8781585693359
88617538927,4,-1,2,0,0,0,2.09755301475525,289.659515380859,34.5278663635254
88617599598,4,1,3,0,0,0,2.59390139579773,289.005096435547,34.3021202087402
88617660314,3,-1,1,0,0,0,2.98517727851868,288.639678955078,33.9650192260742
88617712321,1,1,2,0,0,0,3.10953855514526,288.174346923828,33.8811111450195
88617755707,1,0,1,0,0,0,3.18958973884583,287.96484375,33.7501068115234
88617799060,1,0,2,0,0,0,3.33064889907837,287.544219970703,33.5657577514648
88617842434,2,-1,3,0,0,0,3.52232956886292,286.795166015625,33.175163269043
88617894466,4,-1,4,0,0,0,3.92400622367859,285.823547363281,32.5579986572266
88617955168,5,-3,5,0,0,0,4.49099254608154,284.623321533203,31.5894927978516
88618024528,5,-3,4,0,0,0,4.97749185562134,283.657135009766,30.6675262451172
88618085226,4,-3,2,0,0,0,5.28988218307495,283.246917724609,29.8625030517578
88618145956,2,-4,1,0,0,0,5.4521312713623,283.046447753906,29.1234340667725
88618206597,2,-2,1,0,0,0,5.60902214050293,282.697509765625,28.6280212402344
88618258652,2,-1,3,0,0,0,5.71084785461426,282.045654296875,28.1811294555664
88618310737,3,0,3,0,0,0,5.99709177017212,281.331756591797,27.802095413208
88618362753,4,0,2,0,0,0,6.51910161972046,280.891510009766,27.517765045166
88618423428,6,1,2,0,0,0,7.38194704055786,280.463500976563,27.2012977600098
88618492812,4,0,3,0,0,0,7.85698223114014,279.699615478516,26.6944961547852
88618553871,2,-1,2,0,0,0,8.00371551513672,279.181243896484,26.3307476043701
88618596886,1,-1,1,0,0,0,8.008544921875,278.935821533203,26.1012706756592
88618640508,0,-2,1,0,0,0,7.91110420227051,278.652709960938,25.6372890472412
88618692241,0,-2,1,0,0,0,7.73618984222412,278.390533447266,25.2435779571533
88618735642,-1,0,2,0,0,0,7.46683502197266,277.995513916016,25.1126003265381
88618779034,-1,1,2,0,0,0,7.29735374450684,277.539520263672,25.1219997406006
88618831052,2,3,5,0,0,0,7.50350046157837,276.259826660156,25.0342807769775
88618891704,7,6,10,0,0,0,8.44760131835938,273.709777832031,24.6671943664551
88618995812,9,8,11,0,0,0,9.65355777740479,270.889923095703,24.3484058380127
88619099833,3,4,4,0,0,0,10.1690530776978,269.866760253906,24.3881587982178
88619160583,1,2,3,0,0,0,10.3343925476074,269.13671875,24.333028793335
88619212590,-1,2,5,0,0,0,10.1243448257446,268.0048828125,24.1703948974609
88619273288,-2,1,7,0,0,0,9.67216491699219,266.346862792969,23.7978839874268
88619351346,-1,1,5,0,0,0,9.34521675109863,265.1484375,23.469539642334
88619420719,-1,-1,3,0,0,0,9.11250114440918,264.402770996094,23.1015129089355
88619472767,0,-2,1,0,0,0,9.0245943069458,264.152801513672,22.6585960388184
88619524806,1,-3,0,0,0,0,8.99181652069092,264.154541015625,22.201286315918
88619576825,-2,-4,-2,0,0,0,8.61717319488525,264.612182617188,21.8994655609131
88619637574,-3,-2,-1,0,0,0,8.15186500549316,264.922973632813,21.8557071685791
88619698195,-1,2,2,0,0,0,8.05986213684082,264.518280029297,22.0813846588135
88619741587,3,3,2,0,0,0,8.58855724334717,264.019256591797,22.2414703369141
88619793632,5,7,6,0,0,0,9.45340824127197,262.533843994141,22.3437480926514
88619871667,8,4,5,0,0,0,10.6209535598755,261.365936279297,22.0206604003906
88619958380,2,3,1,0,0,0,10.9498634338379,261.054931640625,22.1816997528076
88620010435,-1,1,0,0,0,0,10.8489818572998,260.974365234375,22.3586769104004
88620053779,-2,1,1,0,0,0,10.6240530014038,260.712371826172,22.4569568634033
88620097135,-1,1,2,0,0,0,10.4860887527466,260.247863769531,22.4720935821533
88620149199,1,4,4,0,0,0,10.6702823638916,259.200500488281,22.5685691833496
88620201178,2,7,7,0,0,0,10.9845771789551,257.437438964844,22.7775611877441
88620279430,5,8,9,0,0,0,11.7016496658325,255.362167358398,22.8042240142822
88620374628,6,4,2,0,0,0,12.6305065155029,254.938583374023,22.9411430358887
88620444010,1,6,4,0,0,0,12.8642158508301,253.859085083008,23.2042617797852
88620513676,1,4,3,0,0,0,13.0480394363403,253.012268066406,23.3089237213135
88620574086,1,4,4,0,0,0,13.2339162826538,252.101638793945,23.3497638702393
88620634812,2,3,2,0,0,0,13.6453123092651,251.667007446289,23.4654178619385
88620686848,3,2,1,0,0,0,14.1587429046631,251.486450195313,23.5986404418945
88620738876,2,3,2,0,0,0,14.4923000335693,251.059661865234,23.6686210632324
88620773565,0,2,1,0,0,0,14.5826148986816,250.786041259766,23.731761932373
88620842933,0,2,2,0,0,0,14.6189031600952,250.406677246094,23.8522071838379
88620886272,0,2,2,0,0,0,14.650218963623,249.989700317383,23.9833850860596
88620929652,0,3,2,0,0,0,14.6466283798218,249.385131835938,24.1075439453125
88620981697,0,4,4,0,0,0,14.6564931869507,248.425323486328,24.1601943969727
88621042377,0,5,7,0,0,0,14.6067628860474,246.826553344727,24.060827255249
88621120428,0,5,7,0,0,0,14.4865407943726,245.179656982422,23.9125823974609
88621198479,-2,2,4,0,0,0,14.1575269699097,244.185455322266,23.7316455841064
88621259195,1,1,3,0,0,0,14.1659021377563,243.559036254883,23.4365119934082
88621311203,2,1,2,0,0,0,14.3636016845703,243.003921508789,23.2412147521973
88621354558,1,1,1,0,0,0,14.4682025909424,242.756927490234,23.1267700195313
88621397945,1,0,1,0,0,0,14.5229873657227,242.505798339844,22.9750995635986
88621441299,0,1,1,0,0,0,14.5210771560669,242.189086914063,23.0034599304199
88621475959,-1,1,1,0,0,0,14.3673992156982,241.946334838867,23.0077018737793
88621519346,-1,1,1,0,0,0,14.1871385574341,241.648956298828,22.9597320556641
88621562696,-1,1,2,0,0,0,13.9723968505859,241.119506835938,22.8707504272461
88621606067,-1,2,2,0,0,0,13.827260017395,240.55615234375,22.8066997528076
88621658077,0,2,4,0,0,0,13.6729507446289,239.578262329102,22.5159778594971
88621710149,1,2,5,0,0,0,13.6848802566528,238.501266479492,22.0896663665771
88621779481,2,0,3,0,0,0,13.8430376052856,237.803375244141,21.5523109436035
88621831539,2,-1,1,0,0,0,13.9615869522095,237.566970825195,21.1594104766846
88621874897,1,0,2,0,0,0,13.9543199539185,237.121734619141,20.8172836303711
88621926934,-1,-1,1,0,0,0,13.7453012466431,236.941390991211,20.5058479309082
88621970292,-2,0,1,0,0,0,13.4678506851196,236.669906616211,20.3763294219971
88622013631,-1,1,2,0,0,0,13.2410831451416,236.240692138672,20.2974720001221
88622065646,-1,2,3,0,0,0,13.0560293197632,235.476181030273,20.2159175872803
88622117699,1,3,3,0,0,0,13.1920537948608,234.757537841797,20.1826820373535
88622169730,2,4,4,0,0,0,13.4454517364502,233.843673706055,20.1076068878174
88622230435,2,5,6,0,0,0,13.7149610519409,232.554977416992,19.8559112548828
88622299786,6,4,7,0,0,0,14.3300113677979,230.970550537109,19.113790512085
88622377845,2,1,4,0,0,0,14.3880348205566,230.000732421875,18.4641513824463
88622438566,-4,0,1,0,0,0,13.8118467330933,229.722915649414,18.4177646636963
88622499318,-5,1,4,0,0,0,13.0242681503296,228.931976318359,18.2906608581543
88622559972,-3,2,5,0,0,0,12.4352130889893,227.897766113281,17.9817447662354
88622629361,-1,2,2,0,0,0,12.2325496673584,227.411010742188,17.9938545227051
88622672704,0,2,2,0,0,0,12.2209520339966,226.97509765625,18.0025806427002
