"Time","Step_Base","Step_Elbow","Step_Shoulder","Step_WristLeft","Step_WristRight","Step_Gripper","Palm_x","Palm_y","Palm_z"
90992550872,0,0,0,0,0,0,-42.7713890075684,359.567352294922,28.2634449005127
90992594218,1,-1,0,0,0,0,-42.6713981628418,359.659851074219,28.1151237487793
90992637588,2,-2,0,0,0,0,-42.4001808166504,359.749481201172,27.7678127288818
90992689631,2,-1,-1,0,0,0,-42.0628395080566,359.952606201172,27.5903244018555
90992733009,2,0,-1,0,0,0,-41.7517280578613,360.097747802734,27.5252285003662
90992784995,1,2,0,0,0,0,-41.5190887451172,360.146301269531,27.7987461090088
90992828355,-1,2,0,0,0,0,-41.6880073547363,360.276153564453,28.1301193237305
90992871708,-2,1,3,0,0,0,-41.963493347168,359.586212158203,28.3526229858398
90992923901,1,0,2,0,0,0,-41.818920135498,359.080413818359,28.4088878631592
90992975932,3,-2,1,0,0,0,-41.3991622924805,358.765014648438,28.1471309661865
90993027805,4,-2,1,0,0,0,-40.7990531921387,358.497680664063,27.7927646636963
90993088516,4,-1,1,0,0,0,-40.2454032897949,358.196228027344,27.5878944396973
90993149451,3,-1,0,0,0,0,-39.7294540405273,358.220886230469,27.4626941680908
90993201216,1,0,0,0,0,0,-39.6456756591797,358.189392089844,27.3926315307617
90993244607,-2,-1,1,0,0,0,-39.9217834472656,357.785491943359,27.206111907959
90993287908,-2,0,2,0,0,0,-40.2251396179199,357.264923095703,27.1738357543945
90993340076,0,1,2,0,0,0,-40.2043876647949,356.827606201172,27.3460464477539
90993383332,3,-2,1,0,0,0,-39.6992721557617,356.579406738281,27.0492057800293
90993435335,5,-2,2,0,0,0,-38.9685211181641,355.966766357422,26.6313247680664
90993504783,6,-1,3,0,0,0,-37.9986381530762,355.23095703125,26.4710712432861
90993574142,5,2,-3,0,0,0,-37.144100189209,355.924865722656,26.8406810760498
90993643511,8,2,-1,0,0,0,-35.9186782836914,356.297119140625,27.1676502227783
90993730267,11,2,-1,0,0,0,-34.1600036621094,356.546051025391,27.3558292388916
90993834293,14,4,4,0,0,0,-31.9841232299805,355.4912109375,27.8347587585449
90993955715,12,3,10,0,0,0,-30.1208648681641,352.836761474609,28.1443386077881
90994068475,13,-3,7,0,0,0,-28.0550231933594,350.871948242188,27.4654502868652
90994189858,10,-2,6,0,0,0,-26.5584983825684,349.218109130859,26.9583053588867
90994285240,3,3,2,0,0,0,-25.9968509674072,348.560821533203,27.4124488830566
90994337268,2,1,1,0,0,0,-25.7366809844971,348.237670898438,27.5542850494385
90994380648,2,2,0,0,0,0,-25.4344844818115,348.218017578125,27.7647552490234
90994432839,3,2,0,0,0,0,-25.0038146972656,348.125518798828,27.9589061737061
90994484706,3,1,2,0,0,0,-24.450719833374,347.609313964844,28.0770397186279
90994536745,7,1,1,0,0,0,-23.3793907165527,347.396087646484,28.1092166900635
90994614795,11,0,4,0,0,0,-21.726203918457,346.448303222656,27.8087253570557
90994718843,10,2,10,0,0,0,-20.1138877868652,343.73291015625,27.6556529998779
90994814228,13,-1,9,0,0,0,-18.0812129974365,341.390167236328,27.0013885498047
90994935651,7,3,6,0,0,0,-16.9741477966309,339.779724121094,27.1006736755371
90995013694,2,2,2,0,0,0,-16.5521583557129,339.272277832031,27.2537937164307
90995057097,3,-1,0,0,0,0,-16.1346092224121,339.174774169922,27.0474166870117
90995109087,4,0,0,0,0,0,-15.5570888519287,339.279724121094,27.0296001434326
90995169799,5,1,3,0,0,0,-14.8163938522339,338.505615234375,26.9274845123291
90995239168,8,1,2,0,0,0,-13.5943231582642,337.903015136719,26.8619537353516
90995317228,6,3,2,0,0,0,-12.5354089736938,337.269165039063,27.0422973632813
90995395246,6,3,5,0,0,0,-11.5594596862793,335.855743408203,27.1034908294678
