"Time","Step_Base","Step_Elbow","Step_Shoulder","Step_WristLeft","Step_WristRight","Step_Gripper","Palm_x","Palm_y","Palm_z"
86669457945,0,0,0,0,0,0,-50.3730812072754,356.628112792969,36.6341171264648
86669527233,-5,0,2,0,0,0,-51.1087341308594,356.150817871094,36.5635414123535
86669596543,-3,-3,3,0,0,0,-51.5005340576172,355.471923828125,36.0164031982422
86669648568,-1,-3,1,0,0,0,-51.6571807861328,355.174499511719,35.5381660461426
86669700628,-1,-1,1,0,0,0,-51.8170738220215,354.926391601563,35.340274810791
86669743944,-1,0,1,0,0,0,-51.9884033203125,354.746215820313,35.3938179016113
86669787408,0,0,1,0,0,0,-52.0442428588867,354.544067382813,35.3702964782715
86669822227,0,-1,0,0,0,0,-52.0195159912109,354.606170654297,35.2881164550781
86669865464,2,0,-1,0,0,0,-51.7168655395508,354.813995361328,35.2461700439453
86669908731,2,0,-1,0,0,0,-51.4010467529297,354.966186523438,35.2569808959961
86669960730,3,1,-1,0,0,0,-50.9163360595703,355.174468994141,35.3515815734863
86670012820,3,2,-1,0,0,0,-50.4430160522461,355.429626464844,35.5996856689453
86670064826,3,2,0,0,0,0,-50.0262336730957,355.414916992188,35.862548828125
86670116873,3,1,1,0,0,0,-49.4783554077148,355.189819335938,36.0222320556641
86670168917,4,2,3,0,0,0,-48.7865371704102,354.41259765625,36.3607559204102
86670229652,7,3,2,0,0,0,-47.6798973083496,353.968475341797,36.8892707824707
86670299000,7,-1,3,0,0,0,-46.5091438293457,353.152252197266,36.6839561462402
86670385877,7,1,6,0,0,0,-45.412166595459,351.629730224609,36.7477989196777
86670463907,3,1,4,0,0,0,-44.996955871582,350.453582763672,36.874568939209
86670524717,2,3,0,0,0,0,-44.7030067443848,350.500640869141,37.2915115356445
86670576656,2,1,0,0,0,0,-44.3129272460938,350.432006835938,37.4857292175293
86670619979,3,0,0,0,0,0,-43.8322105407715,350.310729980469,37.3970222473145
86670672025,5,1,4,0,0,0,-42.9722290039063,349.358734130859,37.4867210388184
86670741403,8,2,4,0,0,0,-41.6194496154785,348.377624511719,37.6287651062012
86670819488,9,0,5,0,0,0,-40.2716331481934,346.959777832031,37.4526786804199
86670914851,8,2,10,0,0,0,-38.9314651489258,344.197631835938,37.5175743103027
