"Time","Step_Base","Step_Elbow","Step_Shoulder","Step_WristLeft","Step_WristRight","Step_Gripper","Palm_x","Palm_y","Palm_z"
90786973182,0,0,0,0,0,0,-31.789831161499,332.003723144531,17.8551540374756
90787042388,2,-4,2,0,0,0,-31.4205665588379,331.349151611328,17.1902294158936
90787103033,3,-4,2,0,0,0,-30.9264450073242,330.7197265625,16.6307048797607
90787163700,2,-3,3,0,0,0,-30.6043510437012,329.984222412109,16.2016315460205
90787215713,3,-1,2,0,0,0,-30.2139015197754,329.3916015625,15.9599885940552
90787267839,6,-3,1,0,0,0,-29.2942085266113,329.058837890625,15.5353889465332
90787345891,8,-5,1,0,0,0,-28.0451583862305,328.671447753906,14.7243404388428
90787432585,7,-5,4,0,0,0,-26.9404945373535,327.679901123047,13.9281854629517
90787510637,7,-3,2,0,0,0,-25.9492321014404,327.180847167969,13.4431638717651
90787588680,9,-6,3,0,0,0,-24.6340274810791,326.309478759766,12.3999576568604
90787684086,10,-5,4,0,0,0,-23.1722373962402,325.296264648438,11.4647922515869
90787779465,11,-3,2,0,0,0,-21.5145874023438,324.847351074219,10.8349828720093
90787883475,14,1,4,0,0,0,-19.4518604278564,323.757690429688,10.7702016830444
90788004952,10,1,4,0,0,0,-17.9378356933594,322.637420654297,10.7526044845581
90788108992,7,3,2,0,0,0,-16.7980175018311,322.166290283203,11.0531940460205
90788187079,9,-2,3,0,0,0,-15.4031810760498,321.282836914063,10.5116672515869
90788273798,14,-2,6,0,0,0,-13.2689418792725,319.721160888672,9.93307209014893
90788395189,24,4,9,0,0,0,-9.59624862670898,317.417999267578,9.99884223937988
90788577302,19,4,4,0,0,0,-6.59829950332642,316.428375244141,10.19948387146
90788733372,17,0,0,0,0,0,-4.02428150177002,316.294677734375,9.73883819580078
90788872147,11,-1,4,0,0,0,-2.41274404525757,315.263244628906,9.26299858093262
90788976190,3,-2,5,0,0,0,-2.11332321166992,313.863586425781,8.70885753631592
90789045850,-1,-4,2,0,0,0,-2.31904435157776,313.306884765625,8.11783504486084
90789106232,-1,-3,1,0,0,0,-2.56276917457581,313.106414794922,7.64379024505615
90789158310,-1,-2,0,0,0,0,-2.82305979728699,313.087738037109,7.43568897247314
90789210326,-1,0,0,0,0,0,-3.00836682319641,312.981597900391,7.43401718139648
90789253691,1,0,1,0,0,0,-2.90670323371887,312.725372314453,7.44073820114136
90789288683,1,0,1,0,0,0,-2.71104526519775,312.469146728516,7.44164752960205
90789314392,1,0,1,0,0,0,-2.49146604537964,312.131378173828,7.3973503112793
90789366379,4,1,3,0,0,0,-1.89730823040009,311.335540771484,7.32826328277588
