"Time","Step_Base","Step_Elbow","Step_Shoulder","Step_WristLeft","Step_WristRight","Step_Gripper","Palm_x","Palm_y","Palm_z"
176275936708,0,0,0,0,0,0,-29.4252910614014,346.806243896484,27.2425689697266
176276014775,6,-3,1,0,0,0,-28.5370407104492,346.490142822266,26.7196044921875
176276084113,3,-1,2,0,0,0,-28.0178699493408,345.987670898438,26.4933853149414
176276136129,2,0,1,0,0,0,-27.7036304473877,345.683929443359,26.4489555358887
176276188428,2,0,2,0,0,0,-27.3477363586426,345.260772705078,26.3908500671387
176276231562,3,0,1,0,0,0,-26.847785949707,345.050872802734,26.4125137329102
176276283575,5,-1,1,0,0,0,-26.1099224090576,344.849273681641,26.2225742340088
176276352917,6,0,3,0,0,0,-25.0936527252197,343.948333740234,26.1252765655518
176276422334,5,1,1,0,0,0,-24.2684936523438,343.772064208984,26.2067203521729
176276491740,6,-1,-2,0,0,0,-23.3893566131592,344.28125,26.0808753967285
176276561290,4,0,1,0,0,0,-22.8109531402588,344.132080078125,26.0742149353027
176276621782,2,-1,2,0,0,0,-22.4669055938721,343.724243164063,25.9140300750732
176276665105,2,-2,2,0,0,0,-22.1355838775635,343.190856933594,25.6428127288818
176276717172,3,-2,3,0,0,0,-21.6362037658691,342.427032470703,25.317361831665
176276769381,3,-1,1,0,0,0,-21.1055660247803,342.281860351563,25.1706676483154
176276821259,4,0,0,0,0,0,-20.5282135009766,342.178863525391,25.0999927520752
176276881912,3,0,2,0,0,0,-20.0380344390869,341.563690185547,25.1009750366211
176276933959,3,-1,3,0,0,0,-19.5371475219727,340.637054443359,24.8769035339355
176276985992,3,-1,4,0,0,0,-19.0849742889404,339.594940185547,24.5859909057617
176277046846,4,0,2,0,0,0,-18.5091075897217,338.951110839844,24.455493927002
176277107377,4,1,4,0,0,0,-17.9095726013184,337.760681152344,24.458963394165
176277168105,4,2,3,0,0,0,-17.32253074646,336.989227294922,24.6267871856689
176277228783,1,1,2,0,0,0,-17.1139221191406,336.543273925781,24.7340202331543
176277272525,-1,1,1,0,0,0,-17.2321662902832,336.36328125,24.8810901641846
176277315517,0,1,1,0,0,0,-17.238317489624,336.034576416016,25.0524024963379
176277350237,1,0,0,0,0,0,-17.0677280426025,335.930328369141,25.0070896148682
176277393567,3,-1,0,0,0,0,-16.6756649017334,335.835693359375,24.7447471618652
176277445580,2,-3,1,0,0,0,-16.3365001678467,335.498840332031,24.2718048095703
176277497965,2,-1,1,0,0,0,-15.9863624572754,335.288421630859,24.0282878875732
176277549678,3,0,3,0,0,0,-15.5539407730103,334.349456787109,23.8674869537354
176277601672,3,0,4,0,0,0,-15.1368894577026,333.199432373047,23.681734085083
176277662374,2,-2,3,0,0,0,-14.8589811325073,332.350921630859,23.2622146606445
176277714427,1,-2,2,0,0,0,-14.7673873901367,331.897888183594,22.9378566741943
176277757799,1,-1,2,0,0,0,-14.6415243148804,331.432495117188,22.658504486084
176277809842,2,-2,4,0,0,0,-14.2998046875,330.244720458984,22.1975593566895
176277861875,3,-3,5,0,0,0,-13.9194040298462,328.935852050781,21.5942344665527
176277931291,3,-2,8,0,0,0,-13.4364757537842,326.848175048828,21.0641307830811
176278018015,7,-2,5,0,0,0,-12.4239139556885,325.570831298828,20.526388168335
176278096038,6,-1,3,0,0,0,-11.5626392364502,324.702362060547,20.1660079956055
176278165411,6,0,0,0,0,0,-10.6992025375366,324.681091308594,19.9976978302002
176278243430,9,-1,3,0,0,0,-9.39166736602783,323.929046630859,19.6632041931152
176278330138,10,-1,4,0,0,0,-7.87390851974487,322.912078857422,19.1525459289551
176278434240,8,2,6,0,0,0,-6.59698534011841,321.439270019531,19.0971584320068
176278512265,4,1,4,0,0,0,-5.9345326423645,320.271881103516,19.0461120605469
176278573049,5,0,3,0,0,0,-5.24908208847046,319.403289794922,18.8777465820313
176278642314,6,-1,6,0,0,0,-4.44939708709717,317.786437988281,18.3399696350098
176278711774,4,-1,3,0,0,0,-3.84132790565491,317.001098632813,18.0114231109619
176278772598,3,0,0,0,0,0,-3.35594415664673,317.080413818359,17.9498863220215
176278824464,4,0,0,0,0,0,-2.78229951858521,317.127227783203,17.8448791503906
176278885183,4,0,3,0,0,0,-2.18294596672058,316.430053710938,17.6457004547119
176278946010,5,-1,2,0,0,0,-1.50283074378967,315.899841308594,17.2742462158203
176279006876,3,0,1,0,0,0,-1.09092020988464,315.563385009766,17.0886669158936
176279067281,1,-1,3,0,0,0,-0.926101565361023,314.837310791016,16.8070640563965
176279119280,2,0,3,0,0,0,-0.713471174240112,314.100616455078,16.6465320587158
176279171316,3,0,5,0,0,0,-0.355577349662781,312.852661132813,16.2978057861328
