"Time","Step_Base","Step_Elbow","Step_Shoulder","Step_WristLeft","Step_WristRight","Step_Gripper","Palm_x","Palm_y","Palm_z"
86917432939,0,0,0,0,0,0,-42.6489143371582,327.607818603516,37.3104858398438
86917511059,-1,-1,2,0,0,0,-42.8315544128418,327.203979492188,37.0760688781738
86917554473,-1,-2,1,0,0,0,-42.9326858520508,327.025482177734,36.7924423217773
86917606363,-1,-2,0,0,0,0,-43.0272407531738,326.889892578125,36.4625549316406
86917649735,-1,-1,0,0,0,0,-43.160472869873,326.881072998047,36.3485107421875
86917693091,-1,1,0,0,0,0,-43.2743911743164,327.004760742188,36.4647979736328
86917736437,0,2,-1,0,0,0,-43.2917709350586,327.310913085938,36.7103080749512
86917779995,1,0,0,0,0,0,-43.1551284790039,327.358032226563,36.7429122924805
86917823183,2,-1,0,0,0,0,-42.8477478027344,327.294708251953,36.6046257019043
86917866672,3,-2,1,0,0,0,-42.4451179504395,326.990600585938,36.351146697998
86917927209,4,-1,1,0,0,0,-41.862964630127,326.745025634766,36.1845817565918
86917979245,3,0,0,0,0,0,-41.4412422180176,326.706359863281,36.17138671875
86918039916,4,-1,1,0,0,0,-40.7638511657715,326.356323242188,35.9972839355469
86918100600,7,-1,-1,0,0,0,-39.665699005127,326.513061523438,35.7545280456543
86918178714,4,0,0,0,0,0,-39.091609954834,326.599761962891,35.6678237915039
86918239409,5,-1,1,0,0,0,-38.3393936157227,326.421295166016,35.532901763916
86918300134,5,1,3,0,0,0,-37.6055297851563,325.590240478516,35.703254699707
86918369531,7,-1,4,0,0,0,-36.4790115356445,324.483947753906,35.5471649169922
86918447609,7,0,-1,0,0,0,-35.3985862731934,324.670288085938,35.5838661193848
86918525500,7,0,1,0,0,0,-34.3777847290039,324.333038330078,35.5611305236816
86918603644,6,-1,2,0,0,0,-33.4002380371094,323.786987304688,35.4153633117676
86918673010,6,1,1,0,0,0,-32.5207176208496,323.391632080078,35.5378036499023
86918751048,6,1,1,0,0,0,-31.63623046875,323.184631347656,35.6874961853027
86918820431,3,1,1,0,0,0,-31.1041278839111,323.022369384766,35.7938537597656
86918872471,2,-1,2,0,0,0,-30.8149852752686,322.501586914063,35.6695709228516
86918924499,1,0,1,0,0,0,-30.5912342071533,322.259552001953,35.725227355957
86918959104,1,1,1,0,0,0,-30.4304294586182,322.040496826172,35.8922576904297
86919002529,3,0,1,0,0,0,-29.9808406829834,321.730377197266,35.835147857666
86919054601,4,-1,2,0,0,0,-29.4326133728027,321.067169189453,35.5648536682129
86919115289,4,-2,3,0,0,0,-28.80641746521,320.182647705078,35.0889625549316
86919167329,5,-1,2,0,0,0,-28.0738773345947,319.638824462891,34.8295974731445
86919236740,9,0,3,0,0,0,-26.663501739502,318.940856933594,34.7190208435059
86919332105,4,0,4,0,0,0,-25.9782733917236,317.920623779297,34.654857635498
