"Time","Step_Base","Step_Elbow","Step_Shoulder","Step_WristLeft","Step_WristRight","Step_Gripper","Palm_x","Palm_y","Palm_z"
90050164348,0,0,0,0,0,0,-6.75319814682007,318.255187988281,33.8253974914551
90050233722,-1,-2,-1,0,0,0,-6.90876293182373,318.476593017578,33.5612297058105
90050311764,2,1,-1,0,0,0,-6.63758707046509,318.677612304688,33.717960357666
90050355041,2,1,0,0,0,0,-6.37942028045654,318.636352539063,33.9507217407227
90050407082,2,1,1,0,0,0,-6.13479804992676,318.357604980469,34.1540031433105
90050450466,2,0,1,0,0,0,-5.84140110015869,318.021789550781,34.1040725708008
90050493892,3,-2,1,0,0,0,-5.36366653442383,317.6474609375,33.835693359375
90050554534,6,0,0,0,0,0,-4.45279121398926,317.55029296875,33.8098220825195
90050623938,5,-1,3,0,0,0,-3.70743370056152,316.864959716797,33.667911529541
90050684652,2,-2,3,0,0,0,-3.31968545913696,316.009857177734,33.3793449401855
90050745336,4,0,4,0,0,0,-2.73165845870972,314.973114013672,33.3111152648926
90050797342,4,-2,4,0,0,0,-2.17381429672241,314.015625,33.0398597717285
90050858001,3,-1,2,0,0,0,-1.74522125720978,313.343780517578,32.8601341247559
90050910292,2,0,0,0,0,0,-1.48472225666046,313.219787597656,32.8084335327148
90050962138,3,-1,0,0,0,0,-0.966032803058624,313.267700195313,32.6577796936035
90051014122,4,-1,1,0,0,0,-0.396302729845047,312.922943115234,32.4971961975098
90051075003,5,-1,3,0,0,0,0.429621636867523,312.058013916016,32.2385406494141
90051144238,4,-1,3,0,0,0,1.10492074489594,311.268524169922,32.0054244995117
90051204902,2,0,3,0,0,0,1.37550282478333,310.526184082031,31.9465999603271
90051257013,5,-1,6,0,0,0,2.07467532157898,308.975677490234,31.6514453887939
90051326348,11,-4,5,0,0,0,3.78635573387146,307.703552246094,30.7932586669922
90051430413,14,-1,2,0,0,0,5.90576362609863,307.120910644531,30.4354305267334
90051551850,10,2,0,0,0,0,7.48849010467529,307.154113769531,30.7103137969971
90051655911,9,3,-1,0,0,0,8.88160419464111,307.383209228516,31.1033630371094
90051742643,16,1,-2,0,0,0,11.3158836364746,308.008605957031,31.048957824707
90051881365,15,3,4,0,0,0,13.6979761123657,306.900970458984,31.135591506958
90052011455,12,1,4,0,0,0,15.5629425048828,305.87548828125,30.9611759185791
90052115561,11,-1,9,0,0,0,17.2444534301758,303.511413574219,30.4720268249512
90052228226,6,-2,10,0,0,0,18.0841903686523,300.770874023438,29.7879734039307
90052323761,-6,2,7,0,0,0,17.1002597808838,298.882537841797,29.9966506958008
90052401663,-6,-3,7,0,0,0,16.1320686340332,296.972839355469,29.4209976196289
90052479748,-3,-3,3,0,0,0,15.5902786254883,296.288330078125,28.8810443878174
90052540450,-2,-2,1,0,0,0,15.2080821990967,296.016906738281,28.5026092529297
90052583976,-1,-2,2,0,0,0,15.0481796264648,295.589019775391,28.1506500244141
90052635805,2,-2,3,0,0,0,15.281379699707,294.774475097656,27.7681198120117
90052687817,2,-1,5,0,0,0,15.5429725646973,293.506927490234,27.352409362793
90052757196,4,-1,4,0,0,0,16.0721988677979,292.376159667969,26.9701061248779
90052809297,5,-1,3,0,0,0,16.8139591217041,291.657165527344,26.6578521728516
90052878645,7,0,4,0,0,0,17.8497123718262,290.608459472656,26.4165916442871
90052956731,5,2,5,0,0,0,18.6417465209961,289.407867431641,26.423303604126
90053026077,3,3,3,0,0,0,19.077241897583,288.618591308594,26.6305294036865
90053078209,3,2,1,0,0,0,19.5303020477295,288.263885498047,26.7629165649414
90053130142,2,1,2,0,0,0,19.9014072418213,287.696472167969,26.6940288543701
90053173501,2,1,2,0,0,0,20.1757946014404,287.180694580078,26.7965850830078
90053225503,2,3,4,0,0,0,20.4700813293457,286.243225097656,26.9834995269775
90053277521,1,2,3,0,0,0,20.6652088165283,285.471923828125,27.1081295013428
90053338258,1,2,4,0,0,0,20.8571548461914,284.357696533203,27.1707553863525
90053390305,1,1,3,0,0,0,20.9451770782471,283.6533203125,27.223747253418
90053442479,1,0,2,0,0,0,21.1067810058594,283.222045898438,27.1145629882813
90053494357,3,-1,2,0,0,0,21.473705291748,282.605743408203,26.7600498199463
90053546362,4,-2,2,0,0,0,21.9814777374268,282.196899414063,26.3289127349854
90053607063,3,-1,2,0,0,0,22.4236469268799,281.645355224609,26.0078601837158
90053659150,3,1,4,0,0,0,22.8150749206543,280.720581054688,25.8377704620361
90053719825,3,1,4,0,0,0,23.2000427246094,279.635925292969,25.729341506958
90053780583,4,2,4,0,0,0,23.7888145446777,278.672180175781,25.7131481170654
90053841253,1,1,4,0,0,0,23.9629688262939,277.671173095703,25.6506195068359
90053893216,0,1,2,0,0,0,23.9750785827637,277.094482421875,25.6515464782715
90053945301,-1,0,3,0,0,0,23.7610816955566,276.394165039063,25.5907344818115
90053997337,0,-1,1,0,0,0,23.6989078521729,276.004516601563,25.2953071594238
90054040713,0,-1,1,0,0,0,23.6091041564941,275.754852294922,25.0679225921631
90054075407,0,0,1,0,0,0,23.5777072906494,275.597198486328,24.9859142303467
90054118872,1,0,1,0,0,0,23.7807941436768,275.265808105469,24.8664512634277
