"Time","Step_Base","Step_Elbow","Step_Shoulder","Step_WristLeft","Step_WristRight","Step_Gripper","Palm_x","Palm_y","Palm_z"
91382917573,0,0,0,0,0,0,-0.0228465963155031,301.705810546875,28.4749088287354
91382986974,4,-4,2,0,0,0,0.65546852350235,301.135925292969,27.821590423584
91383047616,3,-4,0,0,0,0,1.18297386169434,301.050964355469,27.1472587585449
91383108345,2,-2,0,0,0,0,1.48965120315552,301.15185546875,26.7708396911621
91383151701,1,-2,1,0,0,0,1.7063273191452,300.833648681641,26.4565238952637
91383195038,1,-1,1,0,0,0,1.91289901733398,300.561401367188,26.3349742889404
91383247123,1,0,1,0,0,0,2.13113808631897,300.211853027344,26.4083518981934
91383281758,1,0,1,0,0,0,2.26146292686462,300.019012451172,26.4710884094238
91383325109,2,0,1,0,0,0,2.50374341011047,299.824920654297,26.5030689239502
91383368490,3,-1,1,0,0,0,2.9462718963623,299.607818603516,26.3940601348877
91383420536,5,-2,1,0,0,0,3.64484190940857,299.332092285156,26.1068000793457
91383489893,7,-5,0,0,0,0,4.71746063232422,299.189880371094,25.3525943756104
91383567902,8,-4,0,0,0,0,5.97137689590454,299.187683105469,24.6981620788574
91383646141,9,-3,-1,0,0,0,7.3349404335022,299.345916748047,24.1214599609375
91383741498,7,-3,2,0,0,0,8.38494873046875,298.866333007813,23.6530628204346
91383819579,5,-2,3,0,0,0,9.08551120758057,298.153930664063,23.2299728393555
91383888921,4,-4,4,0,0,0,9.72937870025635,297.141296386719,22.5627613067627
91383949617,7,-3,1,0,0,0,10.6986484527588,296.909942626953,22.0344867706299
91384027652,9,-1,-1,0,0,0,12.0100870132446,297.300231933594,21.7440910339355
91384123094,10,-3,4,0,0,0,13.480339050293,296.209777832031,21.1324501037598
91384218485,11,-3,5,0,0,0,15.1000118255615,294.8154296875,20.424430847168
91384322699,13,-5,7,0,0,0,16.9772357940674,292.801361083984,19.3256130218506
91384443940,11,-3,3,0,0,0,18.5165348052979,292.063598632813,18.6796112060547
91384547989,10,-7,4,0,0,0,19.9088478088379,291.038238525391,17.3776378631592
91384643438,6,-2,2,0,0,0,20.7837600708008,290.424743652344,16.9916648864746
91384721488,3,1,2,0,0,0,21.2563438415527,289.997650146484,17.0321521759033
91384773430,3,2,0,0,0,0,21.7802925109863,289.942749023438,17.2168350219727
91384825539,6,1,0,0,0,0,22.7356224060059,289.996490478516,17.3080787658691
91384894912,10,1,2,0,0,0,24.2532615661621,289.58056640625,17.2450790405273
91384998923,10,0,8,0,0,0,25.6445217132568,287.400177001953,16.8633251190186
91385094362,11,-5,6,0,0,0,27.0718631744385,285.771179199219,15.7467775344849
91385198439,12,-8,5,0,0,0,28.5504264831543,284.284088134766,14.1594886779785
91385311126,11,-5,7,0,0,0,29.9396953582764,282.385955810547,12.8507738113403
91385415215,4,0,7,0,0,0,30.4187908172607,280.610321044922,12.6080417633057
91385493258,-3,2,2,0,0,0,30.0234375,279.969299316406,12.9250516891479
91385545301,0,-1,2,0,0,0,29.9904289245605,279.372100830078,12.6836042404175
91385597331,4,-4,3,0,0,0,30.3699035644531,278.399230957031,11.886360168457
91385658047,5,-4,4,0,0,0,30.9651679992676,277.314147949219,10.9876718521118
91385718734,5,-3,3,0,0,0,31.4976291656494,276.55224609375,10.2755727767944
91385788193,7,-3,3,0,0,0,32.3719787597656,275.714538574219,9.50605964660645
91385866125,7,-1,4,0,0,0,33.2491493225098,274.627685546875,8.93257808685303
91385944221,3,-1,2,0,0,0,33.5470695495605,274.044494628906,8.59302425384521
91385996219,2,-1,1,0,0,0,33.845043182373,273.69970703125,8.3377628326416
91386048276,5,-2,1,0,0,0,34.4785461425781,273.502044677734,7.90970945358276
91386117643,8,-2,4,0,0,0,35.5556716918945,272.539306640625,7.24650812149048
91386195687,8,0,5,0,0,0,36.555419921875,271.200042724609,6.73673582077026
91386282414,9,-1,7,0,0,0,37.6286010742188,269.335784912109,5.99638843536377
91386377814,10,-2,9,0,0,0,38.8040161132813,266.932891845703,4.92502307891846
91386473229,12,-2,5,0,0,0,40.3259582519531,265.611999511719,3.88323521614075
91386585942,8,-1,2,0,0,0,41.3432807922363,264.965789794922,3.32275795936584
91386672641,6,0,3,0,0,0,42.1697959899902,264.086364746094,2.9453182220459
91386742016,6,-1,4,0,0,0,42.9044151306152,263.047973632813,2.28291630744934
91386820106,6,-2,5,0,0,0,43.5252113342285,261.677642822266,1.51696932315826
91386889473,13,-4,2,0,0,0,45.0228385925293,261.049743652344,0.322254627943039
91387002177,18,3,4,0,0,0,47.5150985717773,260.017211914063,-0.254528105258942
91387149643,21,6,14,0,0,0,50.2724952697754,256.50927734375,-1.13211989402771
91387314427,26,1,12,0,0,0,53.4626655578613,253.30517578125,-3.04374885559082
91387513851,21,0,12,0,0,0,55.8402099609375,250.263442993164,-4.94382572174072
91387678572,3,-3,6,0,0,0,55.9204711914063,248.800552368164,-5.97608709335327
91387748202,3,0,4,0,0,0,56.1234664916992,247.804534912109,-6.43384027481079
91387808705,7,1,6,0,0,0,56.8463745117188,246.307174682617,-7.12844085693359
91387886713,8,2,9,0,0,0,57.693977355957,244.097015380859,-7.96568727493286
91387973770,1,1,3,0,0,0,57.7609100341797,243.394790649414,-8.16257858276367
91388025460,-1,-1,0,0,0,0,57.5898971557617,243.30615234375,-8.28969287872314
91388068793,-1,-1,1,0,0,0,57.3293418884277,243.088241577148,-8.45193004608154
91388112254,-2,0,2,0,0,0,57.0095520019531,242.60758972168,-8.54743099212646
91388155578,-1,0,4,0,0,0,56.6938362121582,241.531433105469,-8.79699516296387
91388216232,1,0,8,0,0,0,56.5265197753906,239.636779785156,-9.41707420349121
