"Time","Step_Base","Step_Elbow","Step_Shoulder","Step_WristLeft","Step_WristRight","Step_Gripper","Palm_x","Palm_y","Palm_z"
90318354142,0,0,0,0,0,0,-14.1823825836182,309.357391357422,14.542763710022
90318431943,4,-3,2,0,0,0,-13.6061954498291,308.941955566406,14.1463975906372
90318492615,4,-3,3,0,0,0,-13.039439201355,308.074279785156,13.6651191711426
90318553333,4,-2,1,0,0,0,-12.4442691802979,307.879425048828,13.337872505188
90318614238,5,-3,-1,0,0,0,-11.6379776000977,308.214874267578,12.8341426849365
90318683417,8,-3,0,0,0,0,-10.4115610122681,308.249206542969,12.3633508682251
90318761473,8,-6,3,0,0,0,-9.16358470916748,307.357482910156,11.3855752944946
90318848378,6,-3,2,0,0,0,-8.21441841125488,306.767944335938,10.8415975570679
90318926216,6,-2,1,0,0,0,-7.26747560501099,306.607849121094,10.4875974655151
90318995618,7,-4,4,0,0,0,-6.18539047241211,305.393707275391,9.81736850738525
90319073686,6,-3,5,0,0,0,-5.25595283508301,303.992034912109,9.29917430877686
90319151731,2,-4,3,0,0,0,-4.99747753143311,303.28857421875,8.6641206741333
90319212430,1,-1,1,0,0,0,-4.91829538345337,303.065765380859,8.47298622131348
90319247190,1,-1,0,0,0,0,-4.77397537231445,303.019256591797,8.3072624206543
90319290480,3,-2,1,0,0,0,-4.38310623168945,302.741149902344,7.9841365814209
90319342560,6,-3,1,0,0,0,-3.5791335105896,302.369415283203,7.39749813079834
90319420558,8,-4,2,0,0,0,-2.41054940223694,301.802886962891,6.70252275466919
90319507294,7,-5,2,0,0,0,-1.49226438999176,301.141235351563,5.75729894638062
90319585334,3,-2,1,0,0,0,-1.07538032531738,300.885314941406,5.4354772567749
90319637388,2,-1,2,0,0,0,-0.819961190223694,300.432067871094,5.19891929626465
90319680780,3,-1,4,0,0,0,-0.362787038087845,299.382995605469,4.95910215377808
90319741456,6,-2,6,0,0,0,0.455778002738953,297.76611328125,4.42415761947632
90319810955,8,-2,4,0,0,0,1.60073208808899,296.713623046875,3.96430373191833
90319897829,9,-6,2,0,0,0,2.86427855491638,296.212158203125,2.82393550872803
90319993140,10,-10,0,0,0,0,4.09622955322266,295.986053466797,1.02971518039703
90320096925,7,-16,1,0,0,0,4.77711057662964,295.542785644531,-1.6077356338501
90320227058,14,-24,4,0,0,0,6.26275300979614,294.134796142578,-5.61143064498901
90320417823,29,-31,25,0,0,0,9.46313667297363,286.908721923828,-11.6023874282837
90320634662,17,1,16,0,0,0,11.7508497238159,282.547454833984,-12.3643712997437
90320773542,19,0,7,0,0,0,14.2576389312744,280.754425048828,-13.0167169570923
90320929497,20,4,1,0,0,0,16.9795150756836,280.545166015625,-12.9647436141968
90321085569,9,1,3,0,0,0,18.1508617401123,279.75390625,-13.2167892456055
90321172460,8,-1,1,0,0,0,19.180513381958,279.436370849609,-13.7250185012817
90321259027,10,0,5,0,0,0,20.5049247741699,278.183746337891,-14.314679145813
90321363073,10,2,6,0,0,0,21.8650417327881,276.558654785156,-14.5917663574219
90321458463,8,0,5,0,0,0,22.886999130249,275.128875732422,-15.0361194610596
