"Time","Step_Base","Step_Elbow","Step_Shoulder","Step_WristLeft","Step_WristRight","Step_Gripper","Palm_x","Palm_y","Palm_z"
92216801083,0,0,0,0,0,0,-7.5864200592041,326.447418212891,38.1873741149902
92216861716,1,-1,0,0,0,0,-7.42534971237183,326.516387939453,38.0524597167969
92216905086,1,-1,1,0,0,0,-7.3001708984375,326.264556884766,37.9122734069824
92216948453,0,0,1,0,0,0,-7.33930826187134,326.079803466797,37.8481750488281
92216983140,0,-1,2,0,0,0,-7.35792684555054,325.623138427734,37.7368392944336
92217026630,1,-1,2,0,0,0,-7.25104331970215,325.097442626953,37.5032348632813
92217078548,2,-3,4,0,0,0,-6.99846363067627,324.112518310547,37.0886459350586
92217139274,3,-3,5,0,0,0,-6.53126382827759,322.869415283203,36.5280075073242
92217208746,5,-2,2,0,0,0,-5.71472692489624,322.258209228516,36.1815414428711
92217269342,6,1,-1,0,0,0,-4.84072685241699,322.562805175781,36.3065719604492
92217347391,5,1,2,0,0,0,-4.07487440109253,322.114349365234,36.4821281433105
92217408124,4,0,2,0,0,0,-3.48419904708862,321.618682861328,36.4628829956055
92217468768,5,1,-1,0,0,0,-2.73782706260681,321.886322021484,36.5335235595703
92217538191,5,1,1,0,0,0,-2.02156662940979,321.749420166016,36.6740493774414
92217598868,3,1,3,0,0,0,-1.47716498374939,321.016876220703,36.7173881530762
92217650905,4,0,2,0,0,0,-0.87827068567276,320.580474853516,36.6969337463379
92217711634,4,-1,2,0,0,0,-0.183006003499031,320.172424316406,36.5385780334473
92217772316,3,0,2,0,0,0,0.263823628425598,319.576721191406,36.4196014404297
92217824333,2,0,2,0,0,0,0.612540483474731,318.996307373047,36.3194999694824
92217876370,3,-1,2,0,0,0,0.992179155349731,318.343811035156,36.0628395080566
92217928385,2,0,0,0,0,0,1.28014349937439,318.289520263672,36.0515022277832
92217971691,0,1,0,0,0,0,1.26470649242401,318.246276855469,36.2109565734863
92218015088,-1,1,1,0,0,0,1.17780482769012,318.060424804688,36.3564414978027
92218049766,0,-1,2,0,0,0,1.23790156841278,317.418579101563,36.2161331176758
92218101835,4,-4,6,0,0,0,1.90258741378784,315.899841308594,35.5429344177246
92218171212,7,-4,6,0,0,0,2.95706677436829,314.310577392578,34.7691688537598
92218249230,4,0,3,0,0,0,3.64117240905762,313.568328857422,34.657169342041
92218309956,2,0,2,0,0,0,3.93308758735657,313.162475585938,34.5535736083984
