"Time","Step_Base","Step_Elbow","Step_Shoulder","Step_WristLeft","Step_WristRight","Step_Gripper","Palm_x","Palm_y","Palm_z"
89309759422,0,0,0,0,0,0,-11.2344312667847,320.871704101563,33.2666053771973
89309828797,3,-1,-1,0,0,0,-10.8013963699341,321.227966308594,33.1781044006348
89309880819,2,-1,-1,0,0,0,-10.5292167663574,321.534545898438,33.0944137573242
89309924134,1,-1,1,0,0,0,-10.3500127792358,321.350677490234,32.9778633117676
89309967553,1,0,1,0,0,0,-10.2015562057495,321.088043212891,32.9045333862305
89310010881,2,-2,2,0,0,0,-9.9166259765625,320.438690185547,32.5997085571289
89310054241,4,-3,2,0,0,0,-9.31676006317139,319.948425292969,32.1345710754395
89310114924,5,-3,3,0,0,0,-8.58559989929199,319.206817626953,31.7082653045654
89310184336,3,-3,1,0,0,0,-8.12640380859375,318.969787597656,31.2041492462158
89310236339,1,-1,0,0,0,0,-7.90344905853271,318.982116699219,31.0940494537354
89310271070,1,0,0,0,0,0,-7.68859720230103,319.014404296875,31.1395835876465
89310314375,2,0,1,0,0,0,-7.39139699935913,318.871673583984,31.1709022521973
89310357886,2,1,1,0,0,0,-7.0177149772644,318.677337646484,31.2719554901123
89310409923,3,0,3,0,0,0,-6.56619310379028,317.974304199219,31.1955757141113
89310461770,4,-1,3,0,0,0,-6.0116081237793,317.231719970703,30.9562568664551
89310522499,6,-3,2,0,0,0,-5.09076595306396,316.817077636719,30.4600849151611
89310591961,6,-2,3,0,0,0,-4.22923374176025,316.100006103516,30.096658706665
89310661267,3,-4,2,0,0,0,-3.81273412704468,315.551574707031,29.5038585662842
89310721974,3,-6,1,0,0,0,-3.35941553115845,315.186584472656,28.5729866027832
89310800001,3,-5,3,0,0,0,-2.91411566734314,314.443572998047,27.676383972168
89310860760,1,-2,0,0,0,0,-2.72162342071533,314.394775390625,27.3349704742432
89310912769,5,-2,-1,0,0,0,-1.9722158908844,314.599182128906,26.9741878509521
89310982120,9,-2,0,0,0,0,-0.654054284095764,314.484680175781,26.5541896820068
89311068806,13,-4,5,0,0,0,1.30324757099152,313.235748291016,25.8144588470459
89311190246,16,-8,9,0,0,0,3.66433596611023,310.703765869141,24.2570724487305
89311320489,16,-10,9,0,0,0,5.91891574859619,308.232635498047,22.2970523834229
89311459376,18,-13,4,0,0,0,8.32834625244141,306.952209472656,19.8866748809814
89311606640,9,-8,2,0,0,0,9.52656841278076,306.395111083984,18.4064617156982
89311702053,7,-1,6,0,0,0,10.4760217666626,304.717254638672,17.9788951873779
89311780140,9,-2,4,0,0,0,11.7130680084229,303.522369384766,17.3246479034424
89311866820,9,-2,5,0,0,0,12.9094438552856,302.296173095703,16.7482414245605
