"Time","Step_Base","Step_Elbow","Step_Shoulder","Step_WristLeft","Step_WristRight","Step_Gripper","Palm_x","Palm_y","Palm_z"
93569697534,0,0,0,0,0,0,-5.44329643249512,318.534851074219,40.2205085754395
93569732270,1,0,0,0,0,0,-5.30458831787109,318.435424804688,40.2141380310059
93569775555,1,0,0,0,0,0,-5.16358232498169,318.447265625,40.2039909362793
93569818912,1,-1,0,0,0,0,-4.95032358169556,318.350311279297,40.0249862670898
93569862281,2,-1,-1,0,0,0,-4.66287136077881,318.493957519531,39.7961921691895
93569905629,3,-1,0,0,0,0,-4.25217151641846,318.539642333984,39.6117668151855
93569957976,5,-3,0,0,0,0,-3.50339674949646,318.501647949219,39.1700897216797
93570027047,7,-3,-1,0,0,0,-2.36528587341309,318.808624267578,38.6663856506348
93570105084,5,0,2,0,0,0,-1.53312015533447,318.346130371094,38.6318016052246
93570174530,3,-1,5,0,0,0,-1.09654235839844,316.975769042969,38.4977989196777
93570235186,2,0,1,0,0,0,-0.711655735969543,316.739807128906,38.4611854553223
93570287223,3,-1,1,0,0,0,-0.255725592374802,316.432464599609,38.2536849975586
93570339230,4,-2,2,0,0,0,0.335157424211502,316.001281738281,37.8629875183105
93570400006,3,-2,2,0,0,0,0.721252858638763,315.587036132813,37.582691192627
93570451986,0,0,1,0,0,0,0.782549560070038,315.359619140625,37.5861930847168
93570495380,-1,1,0,0,0,0,0.696026921272278,315.365020751953,37.753963470459
93570530058,-2,1,1,0,0,0,0.44757741689682,315.151824951172,37.917724609375
93570573419,-1,0,1,0,0,0,0.283752620220184,314.806549072266,37.9430770874023
93570616803,1,0,1,0,0,0,0.38842436671257,314.417083740234,38.0015411376953
93570660180,2,-1,2,0,0,0,0.711491763591766,313.841979980469,37.8686828613281
93570703505,3,-1,3,0,0,0,1.09505999088287,313.111694335938,37.6584320068359
93570764232,4,-1,2,0,0,0,1.74685895442963,312.560974121094,37.4889106750488
93570825092,4,0,-1,0,0,0,2.36885952949524,312.735015869141,37.5100288391113
93570885655,5,2,1,0,0,0,3.097904920578,312.475952148438,37.7787895202637
93570946305,5,1,2,0,0,0,3.92159056663513,311.959716796875,37.8512268066406
93571015689,4,-1,2,0,0,0,4.53414249420166,311.426300048828,37.6890754699707
93571076415,1,2,0,0,0,0,4.68048429489136,311.360198974609,37.9286918640137
93571119764,0,1,0,0,0,0,4.72181701660156,311.429992675781,38.1005477905273
93571154458,1,1,-1,0,0,0,4.82876920700073,311.642486572266,38.2318916320801
93571197775,1,0,0,0,0,0,5.04943656921387,311.631927490234,38.2119445800781
93571241170,1,-1,0,0,0,0,5.15949392318726,311.526763916016,38.0210723876953
93571275938,0,0,1,0,0,0,5.1012282371521,311.330688476563,38.0840759277344
93571319218,0,1,0,0,0,0,5.08551454544067,311.218902587891,38.211540222168
93571362560,0,1,0,0,0,0,5.08920574188232,311.287811279297,38.330883026123
93571397254,0,0,1,0,0,0,5.14463186264038,311.128356933594,38.2504119873047
93571440633,1,-2,2,0,0,0,5.33397817611694,310.591644287109,37.8671264648438
93571483996,2,-3,2,0,0,0,5.56664514541626,309.927795410156,37.3156814575195
93571536010,2,-2,1,0,0,0,5.78870964050293,309.539245605469,36.9880599975586
93571588032,1,0,1,0,0,0,5.92610502243042,309.292999267578,36.9234657287598
93571622750,0,-1,1,0,0,0,5.97087478637695,309.111053466797,36.8156127929688
93571666101,1,0,1,0,0,0,6.10721349716187,308.780120849609,36.8274765014648
93571709449,2,0,1,0,0,0,6.45549011230469,308.492156982422,36.7416305541992
93571752788,2,-1,1,0,0,0,6.82440900802612,308.342437744141,36.6038475036621
93571804888,2,0,1,0,0,0,7.1556978225708,307.997711181641,36.6081733703613
93571848201,2,1,1,0,0,0,7.41980886459351,307.748382568359,36.7390327453613
93571891585,3,1,1,0,0,0,7.86216115951538,307.470550537109,36.8505210876465
93571943541,5,0,1,0,0,0,8.65640640258789,307.153350830078,36.8108558654785
93572012967,6,1,4,0,0,0,9.6669979095459,306.170227050781,36.8199081420898
93572082373,5,2,4,0,0,0,10.4878787994385,305.055603027344,36.9862518310547
93572151791,5,1,3,0,0,0,11.2741842269897,304.183532714844,36.958194732666
93572212389,6,1,2,0,0,0,12.2661151885986,303.605590820313,36.9759750366211
93572281796,7,0,0,0,0,0,13.2793912887573,303.492950439453,36.8783340454102
93572359803,4,3,2,0,0,0,13.9534616470337,302.960845947266,37.18798828125
93572420484,2,2,4,0,0,0,14.2258825302124,301.904663085938,37.3689842224121
93572481180,2,0,3,0,0,0,14.5616521835327,301.21533203125,37.3270378112793
93572533230,4,1,1,0,0,0,15.1834383010864,300.913024902344,37.4135971069336
93572593951,7,1,3,0,0,0,16.2744140625,300.112609863281,37.3303680419922
93572671965,10,1,4,0,0,0,17.8878021240234,299.021728515625,37.1504554748535
93572767394,12,5,5,0,0,0,19.7869358062744,297.766998291016,37.5535049438477
93572880108,11,4,5,0,0,0,21.517671585083,296.477722167969,37.7389335632324
93572984266,11,2,5,0,0,0,23.2762145996094,295.177978515625,37.6792030334473
93573088212,5,1,5,0,0,0,24.1391296386719,293.948394775391,37.5799980163574
93573157645,3,0,1,0,0,0,24.5350894927979,293.574371337891,37.3980560302734
93573209667,2,0,0,0,0,0,24.8557682037354,293.453765869141,37.3255157470703
93573253002,3,0,1,0,0,0,25.2803916931152,293.140075683594,37.1617774963379
93573305046,3,1,3,0,0,0,25.7631988525391,292.421600341797,37.0624046325684
93573357151,2,2,2,0,0,0,26.0878238677979,291.904418945313,37.1976737976074
93573400478,1,2,0,0,0,0,26.3613319396973,291.925750732422,37.4058265686035
93573452552,2,1,2,0,0,0,26.6997413635254,291.457366943359,37.4728050231934
93573495847,2,1,1,0,0,0,27.1046180725098,291.245941162109,37.5480690002441
93573539266,3,0,2,0,0,0,27.501823425293,290.753570556641,37.3172950744629
93573591261,4,0,1,0,0,0,28.0529041290283,290.356903076172,37.101131439209
93573651923,5,1,2,0,0,0,28.7605590820313,289.926239013672,36.9888153076172
93573721318,5,2,3,0,0,0,29.61643409729,289.179016113281,37.0559387207031
93573781998,8,2,2,0,0,0,30.832347869873,288.556732177734,37.0096893310547
93573868741,10,3,6,0,0,0,32.3725204467773,287.068664550781,36.9793701171875
93573964177,12,5,6,0,0,0,34.3850631713867,285.455505371094,37.0770149230957
93574077261,13,6,1,0,0,0,36.6543121337891,285.176696777344,37.405101776123
93574198276,15,6,2,0,0,0,39.2306518554688,284.580474853516,37.6393051147461
93574319676,17,8,5,0,0,0,42.1627349853516,283.084564208984,37.8556747436523
93574458488,16,10,8,0,0,0,44.944149017334,280.959259033203,38.2544059753418
93574597272,12,11,11,0,0,0,47.0851440429688,278.015106201172,38.8049240112305
93574709955,10,10,4,0,0,0,49.0710334777832,276.907348632813,39.5844993591309
93574813977,11,6,4,0,0,0,50.9289512634277,275.764984130859,39.6670532226563
93574918105,9,6,0,0,0,0,52.6048851013184,275.627471923828,40.1315956115723
93575004807,8,5,4,0,0,0,53.963550567627,274.599884033203,40.2051658630371
93575091509,4,4,4,0,0,0,54.7005233764648,273.399353027344,40.2438812255859
93575143522,2,3,3,0,0,0,55.1336784362793,272.713134765625,40.3382949829102
93575204283,4,1,5,0,0,0,55.7272911071777,271.408935546875,40.0177803039551
93575264929,4,2,3,0,0,0,56.3166809082031,270.691192626953,39.9327163696289
93575325618,2,2,2,0,0,0,56.7064895629883,270.098419189453,39.947151184082
93575369023,2,0,2,0,0,0,56.999885559082,269.578460693359,39.7594337463379
93575421046,3,-1,2,0,0,0,57.3042984008789,269.080383300781,39.3670387268066
93575473100,2,0,2,0,0,0,57.5836372375488,268.614807128906,39.1164321899414
93575516449,1,1,2,0,0,0,57.7205200195313,268.036682128906,39.0037384033203
93575559862,0,1,2,0,0,0,57.7873802185059,267.499298095703,38.9822463989258
93575611783,1,0,3,0,0,0,57.8837814331055,266.797760009766,38.7779235839844
93575663816,2,1,1,0,0,0,58.205265045166,266.509674072266,38.8049468994141
93575707169,2,1,1,0,0,0,58.5306205749512,266.330322265625,38.7653465270996
93575750841,3,0,0,0,0,0,59.0623626708984,266.230773925781,38.5932884216309
93575811233,7,1,1,0,0,0,60.1688995361328,265.892730712891,38.3163108825684
93575889264,8,4,1,0,0,0,61.5351715087891,265.560943603516,38.3320503234863
93575967356,2,5,3,0,0,0,62.1000556945801,264.764465332031,38.7168426513672
93576036742,0,3,3,0,0,0,62.1364326477051,264.026885986328,38.9497451782227
93576080108,-1,2,3,0,0,0,62.0748901367188,263.285034179688,39.1187553405762
93576140836,1,4,4,0,0,0,62.2791137695313,262.246490478516,39.3196983337402
93576201544,3,3,4,0,0,0,62.7439231872559,261.174499511719,39.2466621398926
93576262228,6,2,3,0,0,0,63.7331199645996,260.447448730469,38.8709259033203
93576331622,7,4,4,0,0,0,64.9378814697266,259.268646240234,38.6627655029297
93576409665,6,5,7,0,0,0,65.9898529052734,257.510986328125,38.5442848205566
93576487695,4,6,5,0,0,0,66.8491897583008,256.031158447266,38.6922225952148
