"Time","Step_Base","Step_Elbow","Step_Shoulder","Step_WristLeft","Step_WristRight","Step_Gripper","Palm_x","Palm_y","Palm_z"
88931921477,0,0,0,0,0,0,-9.2583065032959,303.158264160156,26.0839939117432
88931965019,1,0,0,0,0,0,-9.11289310455322,303.137237548828,26.0097217559814
88932008171,1,0,-1,0,0,0,-9.00240898132324,303.339874267578,25.9855556488037
88932051540,1,0,0,0,0,0,-8.89628887176514,303.453399658203,26.0043697357178
88932094864,1,0,1,0,0,0,-8.75452899932861,303.267425537109,26.0153579711914
88932129525,1,-1,0,0,0,0,-8.54915332794189,303.155578613281,25.875150680542
88932172902,2,0,2,0,0,0,-8.29037761688232,302.715454101563,25.8348083496094
88932216289,1,-1,1,0,0,0,-8.19447326660156,302.325866699219,25.6958236694336
88932259632,0,-1,1,0,0,0,-8.21432590484619,302.051727294922,25.5815048217773
88932303002,1,0,0,0,0,0,-8.0814905166626,302.074340820313,25.5624141693115
88932337676,1,0,1,0,0,0,-7.96551990509033,301.822235107422,25.5866870880127
88932381288,1,-1,2,0,0,0,-7.79274606704712,301.262115478516,25.4251956939697
88932424430,2,-3,2,0,0,0,-7.4823522567749,300.621154785156,24.9686470031738
88932476563,3,-3,3,0,0,0,-7.05720472335815,299.86865234375,24.5469608306885
88932537151,3,0,1,0,0,0,-6.53691387176514,299.514068603516,24.5228004455566
88932589172,2,0,1,0,0,0,-6.22273254394531,299.280822753906,24.553731918335
88932632750,1,0,1,0,0,0,-6.02689361572266,299.086730957031,24.6131820678711
88932675836,1,-1,0,0,0,0,-5.84800577163696,299.058990478516,24.3850383758545
88932719207,2,-2,0,0,0,0,-5.60606622695923,299.020172119141,24.1099739074707
88932762595,2,-1,2,0,0,0,-5.3370943069458,298.607025146484,23.9318714141846
88932805950,1,0,1,0,0,0,-5.11343908309937,298.301147460938,23.8448238372803
88932849322,1,0,2,0,0,0,-4.91906309127808,297.716857910156,23.757884979248
88932892652,2,-1,1,0,0,0,-4.58706998825073,297.378631591797,23.6120128631592
88932944726,3,-1,2,0,0,0,-4.17239236831665,296.933410644531,23.4690799713135
88932996740,4,0,2,0,0,0,-3.62103033065796,296.466857910156,23.3738079071045
88933057465,6,1,1,0,0,0,-2.6575071811676,296.267608642578,23.4730949401855
88933126813,10,1,1,0,0,0,-1.14586174488068,295.966735839844,23.4846973419189
88933222209,11,-1,2,0,0,0,0.526698887348175,295.543243408203,23.2917079925537
88933326305,5,4,4,0,0,0,1.34961652755737,294.410095214844,23.789794921875
88933395682,5,0,4,0,0,0,2.10987043380737,293.267852783203,23.7293529510498
88933465046,5,-2,0,0,0,0,2.87909030914307,293.170043945313,23.3792381286621
88933525760,5,-1,1,0,0,0,3.68979382514954,293.004302978516,23.1377696990967
88933595101,5,2,2,0,0,0,4.42533540725708,292.494293212891,23.3079395294189
88933655802,4,1,4,0,0,0,4.99929141998291,291.515411376953,23.3851432800293
88933716564,3,0,5,0,0,0,5.49932289123535,290.278045654297,23.2795009613037
88933785911,3,-1,1,0,0,0,5.9520697593689,289.912872314453,23.0226764678955
88933837941,3,0,0,0,0,0,6.39159393310547,289.890197753906,22.9078998565674
88933889989,3,0,-1,0,0,0,6.8634786605835,290.246826171875,22.829683303833
88933941961,3,1,-1,0,0,0,7.34218120574951,290.455505371094,22.9024238586426
88933994038,3,0,1,0,0,0,7.8562798500061,290.263122558594,22.8631324768066
88934046073,3,0,2,0,0,0,8.37718772888184,289.682952880859,22.7147636413574
88934098260,5,0,2,0,0,0,9.11715126037598,289.022583007813,22.5641841888428
88934167463,7,-1,2,0,0,0,10.216724395752,288.508209228516,22.2475509643555
88934245568,7,-1,0,0,0,0,11.2811183929443,288.379943847656,21.877965927124
88934323560,4,0,1,0,0,0,11.9206666946411,288.07421875,21.7760353088379
88934384282,5,-1,3,0,0,0,12.5835218429565,287.201080322266,21.4038715362549
88934453816,7,-2,5,0,0,0,13.6457595825195,285.841796875,20.8712387084961
88934531797,10,-1,5,0,0,0,15.0990123748779,284.532836914063,20.3896236419678
88934627087,11,0,6,0,0,0,16.731466293335,283.025695800781,20.0316753387451
88934731148,8,1,5,0,0,0,17.8759841918945,281.7041015625,19.7834396362305
88934817891,8,1,4,0,0,0,19.170841217041,280.756774902344,19.651798248291
88934904621,11,0,4,0,0,0,20.7844142913818,279.695068359375,19.2380256652832
88935008647,6,1,2,0,0,0,21.6456108093262,279.0517578125,19.1783256530762
88935078025,6,-2,-1,0,0,0,22.5340232849121,279.278442382813,18.7388000488281
88935156092,7,-2,1,0,0,0,23.5030975341797,278.882476806641,18.1351375579834
88935234254,7,0,4,0,0,0,24.4856452941895,277.696319580078,17.6944808959961
