"Time","Step_Base","Step_Elbow","Step_Shoulder","Step_WristLeft","Step_WristRight","Step_Gripper","Palm_x","Palm_y","Palm_z"
89347170343,0,0,0,0,0,0,-20.9474010467529,321.938354492188,23.4232692718506
89347231036,-6,-2,0,0,0,0,-21.8542194366455,321.944305419922,23.13623046875
89347309047,-1,-2,0,0,0,0,-21.9498271942139,321.843933105469,22.8867301940918
89347352389,2,-1,1,0,0,0,-21.6049785614014,321.539947509766,22.7850933074951
89347404402,3,-1,1,0,0,0,-21.0753974914551,321.209747314453,22.6584930419922
89347456479,2,-1,1,0,0,0,-20.7474613189697,320.832763671875,22.5557193756104
89347499783,2,0,1,0,0,0,-20.5016345977783,320.662872314453,22.5888023376465
89347551848,4,0,3,0,0,0,-19.8371391296387,319.748840332031,22.5555610656738
89347603847,8,-1,3,0,0,0,-18.5087795257568,318.836608886719,22.3037147521973
89347690621,10,-4,4,0,0,0,-16.9893550872803,317.760864257813,21.6506252288818
89347794655,5,-1,-1,0,0,0,-16.2770805358887,317.921203613281,21.4939670562744
89347855432,3,-1,2,0,0,0,-15.8501901626587,317.499938964844,21.2360382080078
89347916115,2,-2,2,0,0,0,-15.4872360229492,317.04736328125,20.8261966705322
89347959411,2,-1,2,0,0,0,-15.2340621948242,316.577850341797,20.5948791503906
89348002796,1,-1,2,0,0,0,-15.0243549346924,316.153259277344,20.4073429107666
89348054855,1,0,1,0,0,0,-14.8654041290283,315.778839111328,20.3840465545654
89348089520,2,0,1,0,0,0,-14.6231422424316,315.582214355469,20.3159332275391
89348141479,4,-1,0,0,0,0,-14.0145568847656,315.480712890625,20.0965118408203
89348202230,6,-3,3,0,0,0,-13.1470737457275,314.784088134766,19.6251010894775
89348271673,5,-3,5,0,0,0,-12.3535785675049,313.476928710938,19.0473747253418
89348341012,4,-2,2,0,0,0,-11.8161201477051,312.812683105469,18.6413707733154
89348401667,2,0,0,0,0,0,-11.5512447357178,312.772155761719,18.6056118011475
89348445032,2,1,2,0,0,0,-11.27463722229,312.301635742188,18.6638317108154
89348488589,3,-1,2,0,0,0,-10.8306455612183,311.695434570313,18.3807716369629
89348540616,3,-1,3,0,0,0,-10.3823051452637,310.828033447266,18.0893859863281
89348592583,3,0,2,0,0,0,-9.96592712402344,310.261993408203,17.9654712677002
89348644689,3,1,2,0,0,0,-9.54471111297607,309.826690673828,18.0133476257324
89348705397,4,0,3,0,0,0,-8.93806934356689,309.071990966797,17.9162693023682
89348757411,4,-1,3,0,0,0,-8.32487869262695,308.385040283203,17.6112861633301
89348818317,5,0,1,0,0,0,-7.49167919158936,308.093566894531,17.5252685546875
89348887481,4,0,-1,0,0,0,-6.92317390441895,308.308776855469,17.4404792785645
89348948381,3,0,0,0,0,0,-6.52943181991577,308.221618652344,17.3344078063965
89349000190,2,0,2,0,0,0,-6.24548864364624,307.758514404297,17.2958850860596
89349043553,2,-1,3,0,0,0,-6.00487184524536,306.860443115234,17.1190929412842
89349095564,4,-3,7,0,0,0,-5.52369117736816,305.098022460938,16.3931522369385
89349173689,7,-7,9,0,0,0,-4.56906032562256,302.687561035156,15.0065860748291
89349269089,8,-2,9,0,0,0,-3.36852335929871,300.325317382813,14.2967042922974
89349364449,11,-5,7,0,0,0,-1.84598922729492,298.316436767578,13.0254030227661
89349468509,14,-5,2,0,0,0,0.094276025891304,297.810028076172,11.905179977417
89349589971,13,-8,1,0,0,0,1.79287075996399,297.35986328125,10.3215913772583
89349702641,5,-4,3,0,0,0,2.41260552406311,296.437316894531,9.45662975311279
89349772031,4,-2,2,0,0,0,2.87382102012634,295.775482177734,8.96426582336426
89349832973,2,-1,4,0,0,0,3.0641770362854,294.810150146484,8.57600402832031
89349893628,3,-3,0,0,0,0,3.36425995826721,294.721313476563,8.0492057800293
89349945549,1,-3,-1,0,0,0,3.46411800384521,295.039855957031,7.55604553222656
89350006181,1,-2,-1,0,0,0,3.6077036857605,295.217315673828,7.28063154220581
89350049538,1,-2,1,0,0,0,3.72805762290955,294.992370605469,6.96827793121338
89350101543,3,-3,3,0,0,0,4.0332293510437,294.207092285156,6.29953908920288
89350153592,3,-1,5,0,0,0,4.37206363677979,292.891571044922,5.88549995422363
89350214310,4,0,6,0,0,0,4.92070960998535,291.318420410156,5.52686929702759
89350292348,5,0,7,0,0,0,5.51239109039307,289.462707519531,5.04694271087646
89350370400,4,-1,2,0,0,0,6.0099196434021,289.018493652344,4.66990518569946
89350431120,3,-3,0,0,0,0,6.38777303695679,288.942169189453,4.04144144058228
89350483151,4,-3,1,0,0,0,6.80436754226685,288.669189453125,3.46061897277832
89350543856,5,-2,3,0,0,0,7.35409832000732,287.760192871094,2.86097812652588
89350604534,4,-2,5,0,0,0,7.83741426467896,286.390045166016,2.11589431762695
89350673947,4,-2,6,0,0,0,8.27971267700195,284.852569580078,1.46701395511627
89350743323,5,1,6,0,0,0,9.00208759307861,283.373901367188,1.17207467556
89350821330,9,-1,5,0,0,0,10.2246389389038,282.053436279297,0.523732721805573
89350908053,6,-2,-1,0,0,0,10.9667749404907,282.208709716797,0.0457945168018341
89350986097,2,1,3,0,0,0,11.2053194046021,281.514587402344,-0.0288498662412167
89351038118,0,0,3,0,0,0,11.1427335739136,280.764282226563,-0.248003676533699
89351090213,1,-1,3,0,0,0,11.1761112213135,280.010040283203,-0.589758098125458
89351142178,3,-2,6,0,0,0,11.4190731048584,278.500640869141,-1.31148731708527
89351220281,8,-4,10,0,0,0,12.1599388122559,275.78125,-2.83917427062988
89351315689,2,0,3,0,0,0,12.3467693328857,274.890655517578,-3.1857590675354
89351367656,0,0,2,0,0,0,12.2654724121094,274.363372802734,-3.3733229637146
89351411022,1,-2,2,0,0,0,12.3035316467285,273.851531982422,-3.78738141059875
89351463076,1,-2,2,0,0,0,12.4041166305542,273.322906494141,-4.28100299835205
89351506403,2,0,3,0,0,0,12.5924911499023,272.664855957031,-4.49319839477539
89351558476,1,0,4,0,0,0,12.6705837249756,271.524383544922,-4.89975595474243
89351619199,2,-1,3,0,0,0,12.908371925354,270.742340087891,-5.35021305084229
89351671149,2,-1,1,0,0,0,13.1421251296997,270.361694335938,-5.67903327941895
89351723167,2,0,2,0,0,0,13.4026231765747,269.963928222656,-5.83581161499023
89351766540,1,0,2,0,0,0,13.4524793624878,269.478881835938,-5.94910097122192
89351818605,1,0,2,0,0,0,13.557430267334,269.033966064453,-6.09287929534912
89351861978,1,0,2,0,0,0,13.676775932312,268.486450195313,-6.31926202774048
89351905355,1,-1,2,0,0,0,13.7902917861938,267.898834228516,-6.63309478759766
89351957349,1,0,3,0,0,0,13.8448038101196,267.093688964844,-6.95471239089966
89352009416,0,1,3,0,0,0,13.8655633926392,266.257232666016,-7.08463382720947
89352061395,2,1,3,0,0,0,14.0601844787598,265.45654296875,-7.2493371963501
89352113621,3,1,4,0,0,0,14.4051446914673,264.369445800781,-7.53587102890015
89352174193,3,1,5,0,0,0,14.7831497192383,263.043304443359,-7.95455503463745
89352234821,3,-1,2,0,0,0,15.0290184020996,262.571929931641,-8.39152812957764
89352286929,-2,-2,1,0,0,0,14.7212152481079,262.368743896484,-8.69053840637207
89352338881,-3,-2,2,0,0,0,14.2006559371948,261.74755859375,-9.08444118499756
89352390918,-3,0,3,0,0,0,13.7518587112427,261.076263427734,-9.14528846740723
89352442960,-2,1,2,0,0,0,13.5329456329346,260.688781738281,-9.08920669555664
89352494976,1,1,2,0,0,0,13.6800212860107,260.29638671875,-9.14273262023926
89352538340,2,1,4,0,0,0,13.9561929702759,259.430023193359,-9.33715724945068
89352581695,3,2,4,0,0,0,14.3731126785278,258.440673828125,-9.49508762359619
89352659791,5,2,5,0,0,0,14.9970369338989,257.275085449219,-9.7994441986084
89352720456,2,2,3,0,0,0,15.2918682098389,256.626678466797,-9.7894868850708
89352781172,0,3,4,0,0,0,15.2905511856079,255.739395141602,-9.73869800567627
89352833195,-2,4,6,0,0,0,15.0854358673096,254.378753662109,-9.63832378387451
89352911303,-2,4,8,0,0,0,14.7215232849121,252.507431030273,-9.79026985168457
89352998013,-2,-1,4,0,0,0,14.2758855819702,251.519287109375,-10.3075218200684
89353058681,-2,-1,2,0,0,0,13.8652467727661,251.061386108398,-10.6287269592285
89353102018,-3,-1,1,0,0,0,13.4548196792603,250.733749389648,-10.7642784118652
89353162769,-2,-1,1,0,0,0,13.1601095199585,250.473129272461,-10.9082069396973
89353206150,0,-1,1,0,0,0,13.0985422134399,250.231353759766,-11.0924053192139
89353249514,1,0,1,0,0,0,13.2681217193604,249.927261352539,-11.2161226272583
89353284190,1,1,2,0,0,0,13.42746925354,249.524536132813,-11.293963432312
89353336187,3,1,1,0,0,0,13.7808361053467,249.260345458984,-11.3399438858032
89353388253,1,1,1,0,0,0,13.9572706222534,248.926528930664,-11.3347434997559
89353422910,0,2,1,0,0,0,14.0423860549927,248.651931762695,-11.2362194061279
89353474953,0,2,1,0,0,0,14.1249532699585,248.351654052734,-11.0974807739258
89353518331,0,1,1,0,0,0,14.1080751419067,248.11962890625,-11.0537109375
89353561692,-2,1,1,0,0,0,13.900411605835,247.821136474609,-11.0534439086914
89353605068,-2,0,1,0,0,0,13.6650953292847,247.549530029297,-11.1376266479492
89353657082,-2,-2,1,0,0,0,13.3377084732056,247.379211425781,-11.4356250762939
89353683372,-1,0,1,0,0,0,13.1604681015015,247.095855712891,-11.5669136047363
89353743813,-4,-1,3,0,0,0,12.5324649810791,246.336761474609,-11.9838933944702
89353804501,-4,-2,2,0,0,0,11.9773950576782,245.893600463867,-12.3140630722046
89353865177,-2,-1,2,0,0,0,11.6451683044434,245.343475341797,-12.5829334259033
89353917203,0,0,1,0,0,0,11.6775512695313,245.0126953125,-12.7302045822144
89353951899,1,0,0,0,0,0,11.8393926620483,244.939666748047,-12.7575216293335
89353995271,1,3,2,0,0,0,11.9952125549316,244.437973022461,-12.6329212188721
